% 1. Title: League of Legends 5vs5 Solo queue Database
%
% 2. Sources:
%	(a) Creator: Oihan Irastorza (Botxan)
%	(b) Date: 12 January, 2024
%	(c) Source of data: Riot API (https://developer.riotgames.com/). Used endpoints: 
%           1. Players per queue, league and rank: /lol/league/v4/entries/{queue}/{tier}/{division}.
%               - Useful returned data: tier, rank, wins, losses, summonerId.
%           2. Get Player Universally Unique IDentifiers (PUUID): /lol/summoner/v4/summoners/by-puuid/{encryptedPUUID}.
%               - Useful returned data: puuid.
%           3. Players last match identifiers: /lol/match/v5/matches/by-puuid/{puuid}/ids.
%               - Useful returned data: list of match ids (e.g. ["EUW1_1234567890", "EUW_0987654321"]).
%           4. Game and player stats: /lol/match/v5/matches/{matchId}.
%               - Useful returned data: rest of attributes.
%       (d) Repository with automated scripts for data gathering and dataset examples: https://github.com/Botxan/LoL-dataset-generator
%
%
% 3. Relevant Information:
%    --- This database stores a set of statistics on the performance of players
%        in different 5vs5 solo queue ranked games. Challenger, Grandmaster and
%        Master tiers have been excluded because they are treated from
%        different enpoints and do not follow the same structure of ranks and 
%        divisions as the other leagues.
%
%    --- Predicted attribute: player tier and rank (I = highest, Diamond I, 
%         28 = lowest, Iron IV). 
%
% 4. Number of instances: 42000 (1500 per tier and rank combination)
%
% 5. Number of Attributes: 16 numeric, predictive attributes and the class
%
% 6. Attribute Information:
%    # Player-related attributes
%    1. tier_rank: number representing the player's tier and rank. 1 = Diamond I, 2 = Diamond II, ..., 28 = Iron IV.
%    2. kills: total number of kills made by the player.
%    3. deaths: total number of times the player has died during the game.
%    4. assists: total number of times the player has assisted in a loss in favor of his team.
%    5. killingsprees: number of times the player has achieved a killing streak (3 kills or more before dying).
%    6. champExperience: experience points that the player has with the champion he has played.
%    7. totalDamageDealth: total damage inflicted by the player.
%    8. totalDamageTaken: total damage taken by the player.
%    9. totalMinionsKilled: number of minions killed by the player.
%    10. turretTakedown: number of towers destroyed by the player.
%    11. visionScore: vision score (1 point per minute of ward lifetime provided + 1 point per minute of ward lifetime denied) obtained by the player.
%
%    # Team-related attributes
%    12. dragonTakedowns: number of dragons killed by the team.
%    13. riftHeraldTakedowns: number of rift heralds killed by the team.
%    14. baronTakedowns: number of barons killed by the team.
%    15. towerTakedowns: number of towers destroyed by the team.
%
%    # Game-related attributes
%    16. gameDuration: game duration in seconds.
%
% 8. Missing Attribute Values: None
%
% 9. Class Distribution: 1500 for each of 28 classes.

@relation LoLSoloQ5v5

@attribute tier_rank numeric
@attribute kills numeric
@attribute deaths numeric
@attribute assists numeric
@attribute killingsprees numeric
@attribute champExperience numeric
@attribute totalDamageDealth numeric
@attribute totalDamageTaken numeric
@attribute totalMinionsKilled numeric
@attribute turretTakedown numeric
@attribute visionScore numeric
@attribute dragonTakedowns numeric
@attribute riftHeraldTakedowns numeric
@attribute baronTakedowns numeric
@attribute towerTakedowns numeric
@attribute gameDuration numeric

@data
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
26,7,4,4,1,8989,38420,11202,30,1,30,2,0,0,4,1434
26,4,7,12,1,10138,72354,15766,56,4,28,4,2,1,11,1776
26,4,11,1,0,9993,76138,19677,118,0,10,1,1,0,1,1611
26,9,0,2,1,14435,198869,11059,208,8,20,3,0,1,11,1771
26,7,1,8,1,14337,131444,8177,185,3,7,3,0,1,9,1573
26,2,2,2,1,13527,140679,7754,207,0,9,1,1,0,1,1521
26,1,4,1,0,12711,134571,8959,207,2,13,0,0,0,4,1578
26,3,2,5,1,11156,73357,5663,121,6,6,3,1,0,8,1482
26,0,1,0,0,14774,147524,5054,240,0,16,0,0,0,5,1990
26,3,3,5,1,16642,125790,13592,137,0,10,2,0,0,3,2180
26,15,5,9,2,13190,145451,16703,135,5,18,3,0,0,9,1766
26,6,0,1,1,10353,58519,7419,106,1,10,0,0,0,1,1054
26,0,2,0,0,4832,29725,3685,68,0,3,0,0,0,0,669
26,2,14,11,0,8952,27921,29572,32,2,65,1,0,0,4,1903
26,2,0,4,1,5054,13960,3934,27,0,7,1,0,0,1,854
26,0,5,15,0,16046,28747,29550,29,3,79,6,0,1,10,2250
26,6,4,7,2,13971,187892,25415,210,5,13,4,0,0,5,2019
26,3,8,3,0,7456,58951,16730,111,1,6,0,0,0,1,1345
26,2,3,11,0,11781,143825,30763,31,0,20,1,1,0,3,1850
26,15,11,9,3,18271,178367,38529,146,3,25,4,1,0,4,2195
26,2,2,3,1,10874,67248,14363,145,0,11,0,0,0,1,1464
26,3,5,3,1,9231,79418,13681,157,0,14,0,0,0,1,1688
26,9,4,9,1,15671,142233,23883,139,4,21,3,0,1,8,1957
26,0,0,0,0,369,1911,655,5,0,0,0,0,0,0,143
26,14,3,10,2,16037,81788,19535,98,0,25,2,1,1,10,1850
26,12,3,11,1,17695,170201,27132,180,4,26,4,0,0,6,1963
26,6,5,6,2,15251,128466,28470,167,4,18,3,0,2,10,1870
26,11,6,8,3,19716,157573,23518,185,1,25,0,0,0,5,2269
26,5,12,3,1,10767,147544,41885,15,0,24,2,1,0,4,1782
26,9,11,14,2,12157,130439,44104,10,2,19,3,0,1,11,1739
26,8,20,12,2,18255,215061,79682,22,0,46,3,0,1,9,2871
26,8,12,12,1,21115,309749,73529,56,1,53,4,1,0,8,2954
26,7,10,4,2,8216,100449,36568,2,0,17,1,0,0,3,1539
26,11,9,11,3,18330,195164,42911,34,1,36,5,1,2,8,2143
26,3,11,5,0,12542,192686,46048,27,1,30,1,0,0,1,2061
26,7,7,8,2,11345,139176,32867,16,2,23,4,2,0,10,1548
26,12,8,7,2,20668,225588,61885,191,2,24,4,1,1,7,2407
26,5,14,2,1,9271,124692,42525,14,1,23,1,1,0,3,1808
26,1,19,8,0,11230,51951,27621,51,1,14,3,1,1,11,2087
26,1,5,10,0,6301,32504,9817,51,1,15,1,1,0,5,1147
26,6,7,4,1,18137,159684,23163,205,1,13,3,1,0,5,2021
26,9,8,7,2,8971,135318,20554,152,3,11,3,0,0,3,1518
26,3,4,2,0,5926,31021,8887,30,4,16,2,1,0,11,1175
26,6,1,5,1,13023,105510,12895,168,2,6,3,1,0,11,1380
26,11,5,2,3,9344,101609,13248,151,1,4,2,1,0,5,1247
26,11,16,19,2,24273,238449,36639,154,3,33,3,0,1,6,2448
26,5,16,8,1,11455,58819,28272,51,0,17,0,0,0,1,1834
26,15,16,12,3,17714,195893,38200,163,5,8,1,0,1,8,2195
26,2,7,2,0,9035,68511,15927,103,0,6,1,0,0,1,1398
26,0,1,0,0,369,2616,1219,4,0,0,0,0,0,0,176
26,7,8,11,1,20958,171434,55555,190,2,11,1,0,2,7,2279
26,11,5,8,4,14287,118158,32671,138,5,5,3,1,0,9,1936
26,0,6,3,0,11064,72730,19280,124,0,5,0,1,0,1,1470
26,10,3,7,1,14806,89195,24904,87,2,11,3,0,1,8,1512
26,1,3,7,0,7949,53149,8193,125,3,12,1,1,0,4,1384
26,2,6,3,1,8506,53278,14252,92,0,13,0,0,0,1,1616
26,0,0,0,0,1063,5387,528,22,0,1,0,0,0,0,366
26,0,8,5,0,5941,37451,12503,85,0,11,0,0,0,0,1270
26,5,10,3,1,10358,74791,22928,106,0,15,1,0,0,1,1775
26,3,12,10,0,14537,78753,29094,116,0,18,0,1,2,2,2309
26,11,13,11,2,20298,156178,41399,121,4,45,5,0,2,10,2916
26,0,5,4,0,5025,24500,8442,50,0,7,1,0,0,0,1152
26,8,11,8,2,13173,107548,29733,132,1,20,1,1,0,7,2282
26,9,4,6,2,15594,117489,21482,148,1,9,1,1,0,2,1980
26,1,2,1,0,3613,16493,4933,13,0,27,2,0,0,0,1001
26,2,0,6,1,6807,32713,3469,22,1,36,1,0,0,3,1317
26,0,3,1,0,4364,10388,5467,10,0,20,0,0,0,0,953
26,0,9,2,0,4899,21290,17231,27,0,24,1,1,0,1,1173
26,0,4,2,0,4292,15633,6903,14,1,22,0,1,0,1,1029
26,0,8,17,0,13951,31243,23467,23,0,61,1,0,0,5,2363
26,0,0,0,0,277,357,0,2,0,1,0,0,0,0,136
26,3,13,3,0,11021,131885,32108,41,0,10,1,0,0,0,1615
26,10,10,6,2,17344,302328,69535,47,0,17,2,1,0,8,2442
26,6,8,6,2,13023,224980,27755,48,0,15,2,1,0,4,2047
26,2,4,3,0,6963,108613,19371,10,0,18,2,1,0,1,1247
26,4,7,11,2,15056,246490,44658,56,0,22,2,0,0,3,2040
26,6,8,13,1,15108,255549,44660,40,2,26,2,1,0,4,2170
26,5,7,5,1,10279,99486,34198,20,0,12,0,0,0,1,1446
26,15,14,10,5,19524,170403,34474,172,0,10,1,0,0,2,2227
26,7,7,1,2,7672,89454,18595,141,1,13,3,0,0,2,1500
26,11,5,6,3,10220,102554,15832,147,5,9,4,1,0,10,1476
26,2,5,9,0,8710,34095,12227,40,1,35,1,0,0,10,1532
26,4,11,10,1,15056,73008,27805,58,0,58,2,1,0,4,2228
26,1,7,20,0,11040,51654,16277,62,0,43,4,0,0,10,1698
26,0,0,0,0,168,662,906,0,0,1,0,0,0,0,131
26,1,8,9,0,17356,105739,32330,88,1,43,1,0,0,3,2275
26,0,10,3,0,9564,63793,20480,72,0,44,0,0,0,1,1768
26,1,7,23,0,17583,90958,32076,64,4,71,5,0,2,11,2572
26,1,5,6,0,10170,61249,17525,58,3,39,1,1,0,6,1995
26,5,9,12,1,16688,108724,29171,96,3,54,2,0,0,5,2291
26,1,6,11,0,7384,42406,15400,51,1,28,0,0,0,2,1421
26,5,12,6,1,16352,158043,30183,159,2,23,0,1,0,5,2158
26,4,5,5,1,11874,102645,15559,154,2,16,2,1,0,11,1416
26,0,6,2,0,12097,116783,16739,127,2,12,3,1,0,7,1856
26,11,12,11,4,20106,240839,38486,221,1,25,0,0,0,3,2340
26,0,0,0,0,0,259,0,0,0,0,0,0,0,0,101
26,3,9,2,1,11909,126362,21340,133,0,13,0,0,0,0,1554
26,0,0,0,0,123,260,0,2,0,0,0,0,0,0,106
26,0,0,0,0,399,1223,18,5,0,0,0,0,0,0,133
26,7,10,2,0,12665,107635,26374,149,0,19,1,0,0,1,1586
26,12,3,11,2,14250,120115,16381,144,7,14,3,0,0,10,1490
26,1,6,8,0,16283,129860,30702,173,3,20,3,1,1,11,2226
26,5,5,9,1,15060,127218,26822,153,1,17,1,0,0,6,2115
26,1,6,2,0,7411,54341,14689,118,0,7,0,0,0,1,1263
26,7,7,11,3,18453,219616,23070,248,3,38,0,1,0,5,2487
26,3,7,13,1,15177,130319,25356,185,1,19,2,1,0,7,2131
26,8,6,15,2,16713,154212,20779,156,4,18,3,0,1,11,2076
26,4,8,12,1,16947,151573,22783,206,0,18,0,0,0,4,2035
26,3,6,5,1,13494,115521,26891,155,1,7,2,0,0,4,1642
26,4,10,2,0,14030,127889,39132,149,2,28,0,0,0,2,1904
26,2,6,5,0,11409,69154,31543,97,2,13,0,0,0,2,1964
26,4,10,7,0,12271,83089,37520,122,0,8,4,1,0,1,1958
26,4,4,5,1,12488,97786,18226,125,4,15,3,0,0,10,1758
26,2,4,12,1,21440,140727,38935,148,4,17,3,1,2,10,2849
26,3,3,6,1,17630,160807,28050,163,2,25,4,1,1,5,1980
26,6,6,5,1,20101,193804,30596,224,2,29,4,1,1,10,2551
26,2,11,6,0,9869,75115,25695,95,1,14,1,0,0,2,1836
26,14,8,5,4,15275,183642,26401,192,4,20,2,0,0,4,1917
26,1,1,1,0,5413,50043,5599,100,0,7,2,1,0,3,996
26,1,5,4,0,7245,45515,11975,68,2,10,3,1,0,11,1438
26,2,6,6,0,10744,86207,17731,124,4,17,2,1,1,8,1562
26,4,6,7,1,10614,55607,15332,90,2,10,1,0,1,9,1589
26,8,7,2,3,11801,98010,24579,133,1,11,0,0,0,3,1746
26,4,14,4,1,10733,110402,24317,117,1,13,2,0,0,1,1779
26,4,5,4,1,7607,65856,11339,92,0,10,2,1,0,4,1359
26,7,13,11,1,15527,134468,25726,142,4,20,3,2,1,10,1992
26,8,6,8,3,15891,175628,28472,143,2,13,4,1,1,7,1854
26,10,13,17,2,14512,49607,31756,33,2,47,4,0,0,8,2131
26,12,5,15,3,16995,249142,57305,36,3,21,4,1,1,10,2076
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
26,3,13,4,0,9460,122261,34120,13,0,24,1,0,0,2,1626
26,3,8,2,0,8562,47911,19113,89,0,9,0,0,0,1,1389
26,3,12,7,1,14055,153771,26622,165,2,16,2,1,0,3,1947
26,2,9,13,0,12500,92443,19807,103,4,9,2,1,1,7,1575
26,10,15,10,2,20197,222936,54481,256,2,28,0,1,0,9,2697
26,5,8,1,2,12592,126359,24345,171,1,12,1,1,0,2,1839
26,7,11,16,1,13987,65499,19447,47,3,26,2,1,0,9,2007
26,2,10,7,0,9433,17506,23255,20,1,18,1,1,0,4,1854
26,1,3,13,0,9009,23680,13042,17,4,20,2,1,0,10,1485
26,3,3,17,0,11206,33185,19075,37,6,10,1,1,0,10,1861
26,0,8,17,0,10058,15508,17624,18,2,24,2,1,0,10,1430
26,2,10,30,0,19293,51120,46466,21,1,24,4,1,2,8,2817
26,4,7,10,1,10754,20157,24176,15,0,40,0,0,0,3,1920
26,1,7,6,0,12342,39012,25225,25,1,22,2,1,2,11,1975
26,1,2,0,0,4685,26469,4740,56,0,2,0,0,0,0,623
26,4,14,5,0,20935,191800,47724,217,2,25,2,0,0,7,2875
26,3,9,4,0,12343,123745,21584,175,1,15,1,0,0,2,1837
26,2,9,13,0,11678,88350,18735,64,1,71,3,0,0,6,2196
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
26,8,5,23,3,17311,70193,20544,62,3,76,3,1,0,8,2677
26,0,13,8,0,10713,24417,31433,23,0,21,1,0,0,3,1813
26,3,8,5,0,6853,57166,15489,78,1,7,3,0,0,7,1373
26,1,2,5,0,10055,77103,10481,124,4,11,2,0,0,9,1785
26,4,8,1,0,11985,193980,29553,31,0,18,1,0,0,3,1772
26,8,11,8,2,17085,250775,38156,105,0,27,0,0,0,5,2254
26,2,3,2,0,11698,247570,24873,11,1,21,3,1,0,11,1638
26,15,11,8,5,10996,138957,24883,35,0,19,2,0,0,0,1575
26,5,14,9,0,13035,159306,46434,20,0,15,0,1,0,5,2016
26,0,6,0,0,3689,18570,9426,17,0,13,0,0,0,0,920
26,6,6,12,1,12471,199587,23407,30,2,23,2,1,0,9,1685
26,4,5,2,1,9445,79538,14781,123,3,12,3,1,1,11,1597
26,4,9,23,0,16829,70240,21814,46,4,31,4,0,1,9,2318
26,21,15,18,5,19604,153733,46857,63,3,27,2,0,1,9,2706
26,5,7,3,1,12443,143006,19865,186,1,10,0,0,0,2,1850
26,5,2,9,1,14092,119924,9961,176,4,9,2,0,0,8,1673
26,7,5,11,2,10498,46056,13277,32,0,40,0,0,0,0,1542
26,6,8,8,1,16488,177551,32084,221,0,16,1,1,1,4,2237
26,8,5,10,2,31385,392251,31759,368,3,34,4,0,2,10,3100
26,11,6,11,3,16557,202427,24321,238,1,15,0,0,0,3,2171
26,0,0,1,0,6,695,0,0,0,0,0,0,0,0,113
26,2,9,7,0,16209,188337,27744,236,0,11,1,2,0,7,2444
26,10,5,10,3,16806,173292,19872,197,4,16,5,1,1,11,2110
26,2,9,8,0,21591,249795,30470,256,4,34,1,0,1,11,2634
26,11,8,3,2,9334,99610,26116,125,0,11,1,0,0,0,1572
26,0,5,0,0,6167,47277,10930,81,0,7,0,1,0,0,975
26,0,0,1,0,4112,23861,726,58,0,0,1,0,0,0,496
26,9,12,12,2,18218,195878,29118,214,2,20,1,1,1,4,2168
26,0,6,2,0,5121,37573,7690,60,0,5,1,1,0,2,1496
26,8,3,3,2,11648,103812,12151,142,3,17,1,1,0,11,1290
26,9,7,9,2,18786,164686,22631,193,3,16,4,2,1,11,1871
26,3,9,1,0,10828,102809,25139,149,0,10,2,0,0,2,1630
26,1,12,7,0,11885,86993,30619,160,1,7,0,1,0,3,1914
26,6,15,14,1,21544,219707,69388,245,3,14,4,1,0,11,2985
26,5,6,3,1,13594,145719,16540,202,0,15,0,1,0,2,1849
26,0,3,3,0,3407,65483,12708,1,0,8,1,0,0,0,769
26,2,6,3,0,13536,118014,23160,159,4,13,2,1,0,6,1769
26,6,13,7,1,18542,178090,36378,176,4,31,4,0,3,11,2475
26,5,4,4,2,12320,97315,20689,126,5,8,3,1,1,10,1398
26,5,18,4,1,16069,171740,34083,183,4,17,2,1,0,7,2214
26,3,10,27,0,13447,65756,28783,36,3,18,5,1,1,10,1901
26,4,22,23,0,18834,102105,60668,84,1,63,4,0,1,6,2834
26,2,9,2,0,7556,72168,17171,115,1,10,2,0,0,2,1498
26,5,13,9,1,13466,170585,29589,159,4,21,3,1,1,10,2145
26,2,12,6,0,12202,168664,37537,13,1,7,1,0,0,6,2137
26,2,10,10,0,16578,240248,44096,24,0,18,4,1,1,11,2159
26,3,12,11,0,15570,292105,45273,21,1,14,2,1,1,10,2028
26,5,12,7,2,14343,245277,56366,38,0,12,3,1,0,2,2149
26,2,14,4,0,7944,70071,25905,89,0,1,0,1,0,4,1554
26,2,11,2,0,14490,198942,44012,24,1,10,2,1,1,7,2383
26,5,11,7,1,11505,148316,31903,25,0,10,2,0,0,4,1901
26,1,17,2,0,7983,51124,30255,66,0,3,1,0,0,0,1545
26,1,12,2,0,13577,110644,32722,133,2,7,3,1,1,11,1962
26,2,12,1,0,9649,76063,34675,107,1,5,0,1,0,1,1661
26,1,5,2,0,10993,91870,26050,130,0,8,0,0,0,1,1370
26,5,13,7,1,21812,172483,55743,173,1,15,3,0,1,6,2740
26,1,2,0,0,7860,58273,8181,71,0,4,0,0,0,0,954
26,0,1,0,0,1909,11845,1922,21,0,0,0,0,0,0,343
26,5,9,11,1,17991,123307,32788,140,5,15,4,1,2,11,2094
26,2,13,5,0,13145,105008,41188,126,0,12,4,1,0,6,2094
26,4,9,4,0,17725,173297,50686,198,1,7,3,2,0,7,2462
26,2,3,5,0,16000,144104,18405,159,5,27,4,0,2,11,1822
26,10,4,5,2,15955,167978,19498,189,4,27,2,0,1,6,1653
26,1,6,0,0,6922,22792,11283,45,0,6,0,0,0,0,1102
26,17,10,14,4,29118,352181,47899,277,0,30,2,0,1,3,2498
26,5,5,4,1,12049,91466,23545,103,0,16,0,1,0,2,1743
26,2,15,6,1,14231,171421,47063,33,0,30,1,0,0,2,2258
26,3,7,13,0,10033,27632,21621,36,2,50,3,1,0,11,1707
26,8,7,3,1,19369,303201,34251,247,3,39,2,1,0,5,2337
26,7,6,1,2,7059,55436,14555,90,0,27,1,0,0,0,1176
26,0,0,0,0,0,496,0,0,0,1,0,0,0,0,106
26,20,10,6,5,20229,280106,47496,259,5,31,2,0,0,8,2610
26,17,6,6,5,13972,162990,20907,160,4,15,3,0,2,10,1724
26,4,6,5,1,11090,85091,19099,156,0,11,1,1,0,0,1681
26,0,0,0,0,0,619,421,0,0,1,0,0,0,0,111
26,10,1,2,2,7560,68983,6804,130,1,5,2,0,0,2,1003
26,4,8,2,1,13036,139658,21999,201,0,20,0,0,0,2,2199
26,5,3,5,1,18016,162885,23046,188,2,28,2,1,0,5,2123
26,9,8,13,3,13786,110917,17042,146,3,25,2,1,1,11,1665
26,1,6,1,0,6867,32824,8907,100,0,8,1,0,0,0,1015
26,7,4,0,2,13655,120495,14398,194,1,27,0,0,0,4,1706
26,2,3,5,0,11131,34730,15001,34,3,47,3,0,1,10,1924
26,0,3,1,0,4868,18305,5224,23,0,0,0,0,0,0,963
26,2,3,6,0,18002,175332,14406,238,0,5,2,0,0,3,2197
26,3,12,5,0,13016,75731,32200,108,0,10,1,0,0,3,2037
26,4,5,8,0,20722,155414,21604,206,0,16,3,1,3,10,2515
26,1,3,3,0,9048,75107,10214,117,0,5,1,0,0,1,1271
26,2,1,6,1,11953,91715,11563,101,1,13,2,0,1,3,1472
26,5,5,3,1,14200,139764,15275,195,2,11,1,0,0,3,1982
26,1,2,9,0,13356,57942,12499,45,0,21,2,1,0,7,2097
26,5,0,7,1,5331,16084,5073,15,1,12,1,1,0,2,965
26,2,3,1,0,11434,81078,16751,148,0,13,0,0,0,1,1479
26,9,5,10,3,14469,87336,18176,142,0,15,1,1,0,1,1734
26,10,3,4,2,16400,123828,12600,152,0,25,1,1,0,3,1800
26,10,4,3,2,15007,98591,12740,161,2,13,3,1,0,6,1658
26,9,5,7,3,14257,111503,15926,150,5,12,3,0,1,9,1938
26,2,4,16,1,11198,30292,13124,21,3,33,3,0,0,11,1803
26,2,8,9,1,9987,48491,17230,39,0,27,3,0,0,8,1916
26,2,10,9,0,9877,19257,21106,28,1,21,1,1,0,8,1898
26,2,3,12,0,6544,17792,8245,26,3,17,2,2,0,3,1188
26,2,8,2,0,10033,49321,19926,61,0,6,1,0,0,0,1507
26,5,11,3,0,14897,103737,41346,94,0,17,2,0,1,6,2412
26,5,3,6,1,14867,125400,18685,132,1,13,0,1,1,7,2020
26,6,12,19,1,20825,126329,54397,94,1,20,2,1,0,5,2698
26,3,9,11,1,16353,106016,28711,103,2,14,2,0,1,5,2295
26,1,9,3,0,11377,81039,26061,118,0,12,2,0,0,2,1935
26,3,6,2,0,10850,52096,20964,80,0,9,0,0,0,1,1551
26,6,8,10,1,12712,108454,23304,118,2,7,3,1,0,5,1902
26,0,2,2,0,9268,49928,9200,73,1,10,2,1,0,4,1327
26,5,8,2,1,11603,186707,43587,29,1,20,2,1,0,5,2105
26,9,2,4,2,15634,102383,22312,131,1,16,3,1,1,10,1689
26,0,0,5,0,6220,21205,6505,22,2,31,2,1,0,6,1343
26,3,8,4,1,9409,35206,18379,29,0,23,1,0,0,1,1564
26,2,6,10,0,9959,34822,14342,30,1,45,0,0,0,3,1845
26,4,9,16,0,13655,66933,31411,40,2,60,3,1,1,8,2366
26,6,3,5,3,7988,23604,9586,20,3,42,3,1,0,8,1635
26,4,4,7,1,8727,20404,16768,10,1,29,2,1,0,3,1760
26,7,6,18,2,18032,79721,18264,48,2,73,4,0,2,11,2473
26,0,3,2,0,3877,13006,5290,11,0,12,1,0,0,0,973
26,8,13,16,2,15588,88293,26176,30,1,41,0,2,0,6,2408
26,5,4,19,2,14733,59655,17215,37,5,57,4,1,0,11,2105
26,10,8,10,2,17015,202112,24328,220,0,20,2,0,0,2,2199
26,7,7,3,1,11808,92609,15746,125,1,16,0,0,0,2,1720
26,3,7,6,1,14630,129930,22444,165,0,28,1,1,0,4,2166
26,13,3,5,2,14419,129616,12007,154,3,15,2,1,0,10,1645
26,0,0,0,0,0,628,187,0,0,0,0,0,0,0,107
26,8,10,14,2,19318,175534,24583,170,0,23,4,1,1,6,2300
26,3,9,3,1,13416,111024,38138,162,1,13,1,0,0,2,1953
26,8,6,2,3,16368,128608,36641,185,2,15,1,1,0,5,1807
26,2,4,0,0,8529,56331,18695,110,0,5,0,1,0,2,1321
26,3,3,11,1,18751,189086,25996,214,3,14,3,0,0,11,1995
26,8,4,4,2,18820,180766,32505,225,3,19,0,0,0,8,1980
26,10,7,4,2,18114,132320,29404,154,2,16,3,0,1,11,1958
26,5,4,8,1,9310,32947,19222,25,0,45,0,0,0,1,1616
26,6,11,11,1,19431,200373,38539,111,1,85,2,0,0,8,2891
26,3,5,8,1,8321,27455,17042,19,0,39,0,0,0,1,1489
26,3,1,11,1,7884,34929,10947,34,4,35,3,1,0,9,1448
26,1,1,10,0,8607,9449,3046,5,3,42,1,1,0,8,1443
26,2,7,11,1,7967,27480,26576,34,0,54,0,0,0,3,1738
26,0,5,23,0,13366,78671,34443,59,3,73,3,1,1,10,2019
26,0,5,5,0,7036,8113,5871,4,1,13,0,0,0,1,1444
26,0,11,4,0,13730,113925,27886,80,4,13,3,1,1,8,2202
26,1,5,19,0,12701,48734,31464,40,6,72,4,1,0,11,2039
26,0,1,5,0,3913,11043,3805,16,0,25,1,1,0,2,920
26,3,1,11,1,12372,28651,10957,25,3,48,4,1,1,10,1628
26,9,14,17,2,17115,101252,40921,69,2,66,3,0,2,9,2460
26,4,10,22,0,20600,150562,38989,127,1,48,4,0,0,11,2674
26,0,14,17,0,26241,234887,46405,185,1,78,5,0,2,8,3701
26,0,12,8,0,12342,85823,22780,154,0,3,0,0,0,2,1779
26,1,9,5,0,13199,116377,21352,182,0,8,0,0,0,2,1735
26,1,9,12,0,10923,35454,25243,29,1,57,2,1,0,8,1941
26,2,0,23,1,10646,42174,16163,22,3,32,4,0,0,7,1441
26,5,6,17,2,12284,35250,27776,24,3,52,2,1,1,10,1771
26,0,4,0,0,4666,83028,15986,5,0,10,0,0,0,0,932
26,3,11,4,1,8385,114877,27534,32,0,21,1,0,0,3,1582
26,1,9,10,0,10230,35341,22115,33,0,70,2,0,0,2,2137
26,7,5,8,2,14433,193172,38021,36,1,23,0,1,1,3,1770
26,22,15,9,5,21327,229975,42936,208,3,28,3,1,2,6,2780
26,7,9,2,2,13125,115677,24980,157,1,17,2,1,1,8,2081
26,16,13,13,4,23260,331133,52310,44,0,30,0,0,2,9,2589
26,3,10,7,0,9763,72346,20505,53,0,43,1,0,0,1,1505
26,13,6,6,4,17071,183774,27301,163,3,19,3,1,2,11,1912
26,1,9,7,0,11108,149356,18493,148,1,9,0,1,0,1,1452
26,5,4,5,2,14164,157485,39968,127,5,15,1,1,0,10,1640
26,12,3,7,2,16185,316855,33003,32,2,23,2,0,0,9,1840
26,14,10,9,3,27785,521953,43432,103,2,22,2,0,2,10,2580
26,2,12,4,1,13690,181675,32455,152,0,17,0,1,0,5,2268
26,15,7,7,4,18191,268012,35479,16,2,19,1,0,1,9,2059
26,9,15,7,2,14749,129532,33403,103,1,35,3,1,0,2,2072
26,3,8,5,1,8037,118156,29386,14,0,8,0,0,0,1,1395
26,22,9,10,6,24023,291233,64548,94,1,24,3,0,1,11,2225
26,10,10,3,2,10747,169903,44726,46,0,7,1,1,0,1,1689
26,7,4,4,1,7149,102806,19166,27,2,6,2,1,0,5,1123
26,19,8,7,5,17786,220991,45760,43,1,13,2,0,1,5,2116
26,4,10,8,1,8966,136686,30540,15,0,18,1,0,0,3,1636
26,0,8,4,0,10231,147627,28971,10,1,12,1,0,0,3,1922
26,3,4,11,1,17007,221205,22830,229,4,25,3,1,0,8,2323
26,11,9,10,3,21034,186377,40217,208,2,23,3,0,1,7,2298
26,1,3,0,0,10110,67433,11116,149,0,15,0,0,0,0,1242
26,6,4,8,2,22828,252461,26865,266,2,24,3,1,1,7,2421
26,3,9,0,0,11988,106349,27066,158,1,13,0,0,0,4,1785
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
26,12,15,12,3,29515,338290,60733,293,4,28,5,0,3,8,2922
26,0,0,0,0,461,1418,333,5,0,0,0,0,0,0,151
26,11,6,8,2,22378,216549,23311,242,3,29,5,0,1,11,2473
26,8,10,13,2,15301,130770,31408,128,1,30,4,0,0,7,2204
26,8,9,8,2,17726,197122,32495,212,3,21,1,1,0,8,2394
26,7,7,16,2,23413,226338,27141,240,2,25,4,1,1,8,2344
26,1,12,2,0,14868,166334,28810,183,1,14,0,1,1,3,2042
26,4,11,3,0,11800,94470,28637,143,0,10,0,1,0,4,1717
26,0,0,0,0,61,643,140,1,0,0,0,0,0,0,107
26,0,6,0,0,5990,108653,21935,8,1,9,0,0,0,3,1395
26,7,8,3,2,11815,170195,38929,21,0,15,0,0,0,3,1690
26,2,9,11,0,16461,215369,49144,8,1,12,2,0,2,10,2173
26,3,10,9,1,12302,165924,33767,33,1,10,1,1,0,3,2063
26,4,9,7,1,12849,136606,29846,23,0,17,0,1,0,1,1997
26,2,2,6,1,7920,94960,15405,5,1,6,1,1,0,5,1237
26,5,4,11,2,26627,276041,37253,66,3,20,5,1,2,7,2817
26,2,1,3,1,7287,122215,14136,18,0,13,1,1,0,4,1231
26,5,9,14,1,15468,243422,47196,20,2,15,3,1,1,10,2149
